trial_info,phase,trial_time,event,x,y
training 1,feedback,29.952,,-0.067,0.873
training 1,feedback,29.955,,-0.067,0.873
training 1,feedback,29.959,,-0.067,0.873
training 1,feedback,29.963,,-0.067,0.873
training 1,feedback,29.966,,-0.067,0.873
training 1,feedback,29.97,,-0.067,0.873
training 1,feedback,29.973,,-0.067,0.873
training 1,feedback,29.976,,-0.067,0.873
training 1,feedback,29.981,,-0.067,0.873
training 1,feedback,29.984,,-0.067,0.873
training 1,feedback,29.988,,-0.067,0.873
training 1,feedback,29.991,,-0.067,0.873
training 1,feedback,29.994,,-0.067,0.873
training 1,feedback,29.998,,-0.067,0.873
training 1,feedback,30.002,,-0.067,0.873
training 1,feedback,30.006,,-0.067,0.873
training 1,feedback,30.009,,-0.067,0.873
training 1,feedback,30.013,,-0.067,0.873
training 1,feedback,30.017,,-0.067,0.873
training 1,feedback,30.02,,-0.067,0.873
training 1,feedback,30.024,,-0.067,0.873
training 1,feedback,30.028,,-0.067,0.873
training 1,feedback,30.032,,-0.067,0.873
training 1,feedback,30.035,,-0.067,0.873
training 1,feedback,30.038,,-0.067,0.873
training 1,feedback,30.042,,-0.067,0.873
training 1,feedback,30.046,,-0.067,0.873
training 1,feedback,30.049,,-0.067,0.873
training 1,feedback,30.052,,-0.067,0.873
training 1,feedback,30.056,,-0.067,0.873
training 1,feedback,30.06,,-0.067,0.873
training 1,feedback,30.064,,-0.067,0.873
training 1,feedback,30.067,,-0.067,0.873
training 1,feedback,30.07,,-0.067,0.873
training 1,feedback,30.074,,-0.067,0.873
training 1,feedback,30.077,,-0.067,0.873
training 1,feedback,30.081,,-0.067,0.873
training 1,feedback,30.085,,-0.067,0.873
training 1,feedback,30.088,,-0.067,0.873
training 1,feedback,30.092,,-0.067,0.873
training 1,feedback,30.096,,-0.067,0.873
training 1,feedback,30.099,,-0.067,0.873
training 1,feedback,30.103,,-0.067,0.873
training 1,feedback,30.106,,-0.067,0.873
training 1,feedback,30.109,,-0.067,0.873
training 1,feedback,30.113,,-0.067,0.873
training 1,feedback,30.117,,-0.067,0.873
training 1,feedback,30.12,,-0.067,0.873
training 1,feedback,30.124,,-0.067,0.873
training 1,feedback,30.128,,-0.067,0.873
training 1,feedback,30.132,,-0.067,0.873
training 1,feedback,30.135,,-0.067,0.873
training 1,feedback,30.138,,-0.067,0.873
training 1,feedback,30.141,,-0.067,0.873
training 1,feedback,30.145,,-0.067,0.873
training 1,feedback,30.149,,-0.067,0.873
training 1,feedback,30.152,,-0.067,0.873
training 1,feedback,30.155,,-0.067,0.873
training 1,feedback,30.158,,-0.067,0.873
training 1,feedback,30.162,,-0.067,0.873
training 1,feedback,30.167,,-0.067,0.873
training 1,feedback,30.17,,-0.067,0.873
training 1,feedback,30.174,,-0.067,0.873
training 1,feedback,30.177,,-0.067,0.873
training 1,feedback,30.181,,-0.067,0.873
training 1,feedback,30.185,,-0.067,0.873
training 1,feedback,30.188,,-0.067,0.873
training 1,feedback,30.192,,-0.067,0.873
training 1,feedback,30.196,,-0.067,0.873
training 1,feedback,30.2,,-0.067,0.873
training 1,feedback,30.204,,-0.067,0.873
training 1,feedback,30.207,,-0.067,0.873
training 1,feedback,30.21,,-0.067,0.873
training 1,feedback,30.214,,-0.067,0.873
training 1,feedback,30.217,,-0.067,0.873
training 1,feedback,30.221,,-0.067,0.873
training 1,feedback,30.224,,-0.067,0.873
training 1,feedback,30.228,,-0.067,0.873
training 1,feedback,30.232,,-0.067,0.873
training 1,feedback,30.236,,-0.067,0.873
training 1,feedback,30.239,,-0.067,0.873
training 1,feedback,30.243,,-0.067,0.873
training 1,feedback,30.246,,-0.067,0.873
training 1,feedback,30.25,,-0.067,0.873
training 1,feedback,30.253,,-0.067,0.873
training 1,feedback,30.257,,-0.067,0.873
training 1,feedback,30.261,,-0.067,0.873
training 1,feedback,30.265,,-0.067,0.873
training 1,feedback,30.269,,-0.067,0.873
training 1,feedback,30.272,,-0.067,0.873
training 1,feedback,30.275,,-0.067,0.873
training 1,feedback,30.279,,-0.067,0.873
training 1,feedback,30.283,,-0.067,0.873
training 1,feedback,30.286,,-0.067,0.873
training 1,feedback,30.29,,-0.067,0.873
training 1,feedback,30.294,,-0.067,0.873
training 1,feedback,30.298,,-0.067,0.873
training 1,feedback,30.301,,-0.067,0.873
training 1,feedback,30.304,,-0.067,0.873
training 1,feedback,30.308,,-0.067,0.873
training 1,feedback,30.312,,-0.067,0.873
training 1,feedback,30.315,,-0.067,0.873
training 1,feedback,30.318,,-0.067,0.873
training 1,feedback,30.322,,-0.067,0.873
training 1,feedback,30.327,,-0.067,0.873
training 1,feedback,30.33,,-0.067,0.873
training 1,feedback,30.333,,-0.067,0.873
training 1,feedback,30.337,,-0.067,0.873
training 1,feedback,30.34,,-0.067,0.873
training 1,feedback,30.344,,-0.067,0.873
training 1,feedback,30.348,,-0.067,0.873
training 1,feedback,30.351,,-0.067,0.873
training 1,feedback,30.354,,-0.067,0.873
training 1,feedback,30.357,,-0.067,0.873
training 1,feedback,30.361,,-0.067,0.873
training 1,feedback,30.365,,-0.067,0.873
training 1,feedback,30.37,,-0.067,0.873
training 1,feedback,30.373,,-0.067,0.873
training 1,feedback,30.376,,-0.067,0.873
training 1,feedback,30.38,,-0.067,0.873
training 1,feedback,30.383,,-0.067,0.873
training 1,feedback,30.387,,-0.067,0.873
training 1,feedback,30.39,,-0.067,0.873
training 1,feedback,30.394,,-0.067,0.873
training 1,feedback,30.398,,-0.067,0.873
training 1,feedback,30.402,,-0.067,0.873
training 1,feedback,30.405,,-0.067,0.873
training 1,feedback,30.409,,-0.067,0.873
training 1,feedback,30.413,,-0.067,0.873
training 1,feedback,30.417,,-0.067,0.873
training 1,feedback,30.42,,-0.067,0.873
training 1,feedback,30.423,,-0.067,0.873
training 1,feedback,30.427,,-0.067,0.873
training 1,feedback,30.431,,-0.067,0.873
training 1,feedback,30.435,,-0.067,0.873
training 1,feedback,30.439,,-0.067,0.873
training 1,feedback,30.442,,-0.067,0.873
training 1,feedback,30.446,,-0.067,0.873
training 1,feedback,30.449,,-0.067,0.873
training 1,feedback,30.452,,-0.067,0.873
training 1,feedback,30.456,,-0.067,0.873
training 1,feedback,30.459,,-0.067,0.873
training 1,feedback,30.463,,-0.067,0.873
training 1,feedback,30.467,,-0.067,0.873
training 1,feedback,30.471,,-0.067,0.873
training 1,feedback,30.474,,-0.067,0.873
training 1,feedback,30.478,,-0.067,0.873
training 1,feedback,30.481,,-0.067,0.873
training 1,feedback,30.485,,-0.067,0.873
training 1,feedback,30.488,,-0.067,0.873
training 1,feedback,30.492,,-0.067,0.873
training 1,feedback,30.496,,-0.067,0.873
training 1,feedback,30.5,,-0.067,0.873
training 1,feedback,30.504,,-0.067,0.873
training 1,feedback,30.507,,-0.067,0.873
training 1,feedback,30.51,,-0.067,0.873
training 1,feedback,30.514,,-0.067,0.873
training 1,feedback,30.518,,-0.067,0.873
training 1,feedback,30.521,,-0.067,0.873
training 1,feedback,30.525,,-0.067,0.873
training 1,feedback,30.528,,-0.067,0.873
training 1,feedback,30.532,,-0.067,0.873
training 1,feedback,30.537,,-0.067,0.873
training 1,feedback,30.54,,-0.067,0.873
training 1,feedback,30.543,,-0.067,0.873
training 1,feedback,30.547,,-0.067,0.873
training 1,feedback,30.551,,-0.067,0.873
training 1,feedback,30.554,,-0.067,0.873
training 1,feedback,30.558,,-0.067,0.873
training 1,feedback,30.562,,-0.067,0.873
training 1,feedback,30.565,,-0.067,0.873
training 1,feedback,30.569,,-0.067,0.873
training 1,feedback,30.573,,-0.067,0.873
training 1,feedback,30.576,,-0.067,0.873
training 1,feedback,30.58,,-0.067,0.873
training 1,feedback,30.583,,-0.067,0.873
training 1,feedback,30.587,,-0.067,0.873
training 1,feedback,30.592,,-0.067,0.873
training 1,feedback,30.595,,-0.067,0.873
training 1,feedback,30.598,,-0.067,0.873
training 1,feedback,30.602,,-0.067,0.873
training 1,feedback,30.605,,-0.067,0.873
training 1,feedback,30.608,,-0.067,0.873
training 1,feedback,30.612,,-0.067,0.873
training 1,feedback,30.616,,-0.067,0.873
training 1,feedback,30.619,,-0.067,0.873
training 1,feedback,30.623,,-0.067,0.873
training 1,feedback,30.628,,-0.067,0.873
training 1,feedback,30.631,,-0.067,0.873
training 1,feedback,30.634,,-0.067,0.873
training 1,feedback,30.637,,-0.067,0.873
training 1,feedback,30.641,,-0.067,0.873
training 1,feedback,30.644,,-0.067,0.873
training 1,feedback,30.648,,-0.067,0.873
training 1,feedback,30.651,,-0.067,0.873
training 1,feedback,30.655,,-0.067,0.873
training 1,feedback,30.66,,-0.067,0.873
training 1,feedback,30.663,,-0.067,0.873
training 1,feedback,30.666,,-0.067,0.873
training 1,feedback,30.669,,-0.067,0.873
training 1,feedback,30.673,,-0.067,0.873
training 1,feedback,30.676,,-0.067,0.873
training 1,feedback,30.68,,-0.067,0.873
training 1,feedback,30.684,,-0.067,0.873
training 1,feedback,30.688,,-0.067,0.873
training 1,feedback,30.692,,-0.067,0.873
training 1,feedback,30.696,,-0.067,0.873
training 1,feedback,30.699,,-0.067,0.873
training 1,feedback,30.702,,-0.067,0.873
training 1,feedback,30.705,,-0.067,0.873
training 1,feedback,30.708,,-0.067,0.873
training 1,feedback,30.713,,-0.067,0.873
training 1,feedback,30.716,,-0.067,0.873
training 1,feedback,30.72,,-0.067,0.873
training 1,feedback,30.724,,-0.067,0.873
training 1,feedback,30.728,,-0.067,0.873
training 1,feedback,30.732,,-0.067,0.873
training 1,feedback,30.735,,-0.067,0.873
training 1,feedback,30.738,,-0.067,0.873
training 1,feedback,30.741,,-0.067,0.873
training 1,feedback,30.745,,-0.067,0.873
training 1,feedback,30.748,,-0.067,0.873
training 1,feedback,30.752,,-0.067,0.873
training 1,feedback,30.755,,-0.067,0.873
training 1,feedback,30.759,,-0.067,0.873
training 1,feedback,30.763,,-0.067,0.873
training 1,feedback,30.767,,-0.067,0.873
training 1,feedback,30.771,,-0.067,0.873
training 1,feedback,30.774,,-0.067,0.873
training 1,feedback,30.778,,-0.067,0.873
training 1,feedback,30.781,,-0.067,0.873
training 1,feedback,30.785,,-0.067,0.873
training 1,feedback,30.789,,-0.067,0.873
training 1,feedback,30.793,,-0.067,0.873
training 1,feedback,30.797,,-0.067,0.873
training 1,feedback,30.801,,-0.067,0.873
training 1,feedback,30.805,,-0.067,0.873
training 1,feedback,30.808,,-0.067,0.873
training 1,feedback,30.812,,-0.067,0.873
training 1,feedback,30.815,,-0.067,0.873
training 1,feedback,30.818,,-0.067,0.873
training 1,feedback,30.822,,-0.067,0.873
training 1,feedback,30.825,,-0.067,0.873
training 1,feedback,30.829,,-0.067,0.873
training 1,feedback,30.833,,-0.067,0.873
training 1,feedback,30.837,,-0.067,0.873
training 1,feedback,30.841,,-0.067,0.873
training 1,feedback,30.844,,-0.067,0.873
training 1,feedback,30.848,,-0.067,0.873
training 1,feedback,30.851,,-0.067,0.873
training 1,feedback,30.855,,-0.067,0.873
training 1,feedback,30.858,,-0.067,0.873
training 1,feedback,30.862,,-0.067,0.873
training 1,feedback,30.866,,-0.067,0.873
training 1,feedback,30.87,,-0.067,0.873
training 1,feedback,30.873,,-0.067,0.873
training 1,feedback,30.877,,-0.067,0.873
training 1,feedback,30.881,,-0.067,0.873
training 1,feedback,30.884,,-0.067,0.873
training 1,feedback,30.887,,-0.067,0.873
training 1,feedback,30.891,,-0.067,0.873
training 1,feedback,30.895,,-0.067,0.873
training 1,feedback,30.899,,-0.067,0.873
training 1,feedback,30.903,,-0.067,0.873
training 1,feedback,30.906,,-0.067,0.873
training 1,feedback,30.909,,-0.067,0.873
training 1,feedback,30.913,,-0.067,0.873
training 1,feedback,30.917,,-0.067,0.873
training 1,feedback,30.92,,-0.067,0.873
training 1,feedback,30.924,,-0.067,0.873
training 1,feedback,30.927,,-0.067,0.873
training 1,feedback,30.932,,-0.067,0.873
training 1,feedback,30.935,,-0.067,0.873
training 1,feedback,30.939,,-0.067,0.873
training 1,feedback,30.942,,-0.067,0.873
training 1,feedback,30.946,,-0.067,0.873
training 1,feedback,30.949,,-0.067,0.873
training 1,feedback,30.953,,-0.067,0.873
training 1,feedback,30.956,,-0.067,0.873
training 1,feedback,30.959,,-0.067,0.873
training 1,feedback,30.963,,-0.067,0.873
training 1,feedback,30.968,,-0.067,0.873
training 1,feedback,30.971,,-0.067,0.873
training 1,feedback,30.974,,-0.067,0.873
training 1,feedback,30.978,,-0.067,0.873
training 1,feedback,30.981,,-0.067,0.873
training 1,feedback,30.985,,-0.067,0.873
training 1,feedback,30.988,,-0.067,0.873
training 1,feedback,30.992,,-0.067,0.873
training 1,feedback,30.996,,-0.067,0.873
training 1,feedback,31.0,,-0.067,0.873
training 1,feedback,31.004,,-0.067,0.873
training 1,feedback,31.007,,-0.067,0.873
training 1,feedback,31.011,,-0.067,0.873
training 1,feedback,31.015,,-0.067,0.873
training 1,feedback,31.018,,-0.067,0.873
training 1,feedback,31.022,,-0.067,0.873
training 1,feedback,31.026,,-0.067,0.873
training 1,feedback,31.03,,-0.067,0.873
training 1,feedback,31.033,,-0.067,0.873
training 1,feedback,31.036,,-0.067,0.873
training 1,feedback,31.04,,-0.067,0.873
training 1,feedback,31.043,,-0.067,0.873
training 1,feedback,31.047,,-0.067,0.873
training 1,feedback,31.051,,-0.067,0.873
training 1,feedback,31.055,,-0.067,0.873
training 1,feedback,31.059,,-0.067,0.873
training 1,feedback,31.063,,-0.067,0.873
training 1,feedback,31.066,,-0.067,0.873
training 1,feedback,31.069,,-0.067,0.873
training 1,feedback,31.073,,-0.067,0.873
training 1,feedback,31.076,,-0.067,0.873
training 1,feedback,31.08,,-0.067,0.873
training 1,feedback,31.083,,-0.067,0.873
training 1,feedback,31.087,,-0.067,0.873
training 1,feedback,31.091,,-0.067,0.873
training 1,feedback,31.095,,-0.067,0.873
training 1,feedback,31.098,,-0.067,0.873
training 1,feedback,31.101,,-0.067,0.873
training 1,feedback,31.105,,-0.067,0.873
training 1,feedback,31.108,,-0.067,0.873
training 1,feedback,31.112,,-0.067,0.873
training 1,feedback,31.115,,-0.067,0.873
training 1,feedback,31.119,,-0.067,0.873
training 1,feedback,31.123,,-0.067,0.873
training 1,feedback,31.127,,-0.067,0.873
training 1,feedback,31.13,,-0.067,0.873
training 1,feedback,31.134,,-0.067,0.873
training 1,feedback,31.137,,-0.067,0.873
training 1,feedback,31.141,,-0.067,0.873
training 1,feedback,31.144,,-0.067,0.873
training 1,feedback,31.148,,-0.067,0.873
training 1,feedback,31.151,,-0.067,0.873
training 1,feedback,31.155,,-0.067,0.873
training 1,feedback,31.158,,-0.067,0.873
training 1,feedback,31.162,,-0.067,0.873
training 1,feedback,31.166,,-0.067,0.873
training 1,feedback,31.17,,-0.067,0.873
training 1,feedback,31.174,,-0.067,0.873
training 1,feedback,31.177,,-0.067,0.873
training 1,feedback,31.181,,-0.067,0.873
training 1,feedback,31.185,,-0.067,0.873
training 1,feedback,31.188,,-0.067,0.873
training 1,feedback,31.192,,-0.067,0.873
training 1,feedback,31.195,,-0.067,0.873
training 1,feedback,31.199,,-0.067,0.873
training 1,feedback,31.203,,-0.067,0.873
training 1,feedback,31.207,,-0.067,0.873
training 1,feedback,31.21,,-0.067,0.873
training 1,feedback,31.214,,-0.067,0.873
training 1,feedback,31.217,,-0.067,0.873
training 1,feedback,31.221,,-0.067,0.873
training 1,feedback,31.224,,-0.067,0.873
training 1,feedback,31.228,,-0.067,0.873
training 1,feedback,31.232,,-0.067,0.873
training 1,feedback,31.236,,-0.067,0.873
training 1,feedback,31.239,,-0.067,0.873
training 1,feedback,31.243,,-0.067,0.873
training 1,feedback,31.247,,-0.067,0.873
training 1,feedback,31.25,,-0.067,0.873
training 1,feedback,31.254,,-0.067,0.873
training 1,feedback,31.258,,-0.067,0.873
training 1,feedback,31.262,,-0.067,0.873
training 1,feedback,31.265,,-0.067,0.873
training 1,feedback,31.268,,-0.067,0.873
training 1,feedback,31.272,,-0.067,0.873
training 1,feedback,31.275,,-0.067,0.873
training 1,feedback,31.279,,-0.067,0.873
training 1,feedback,31.282,,-0.067,0.873
training 1,feedback,31.285,,-0.067,0.873
training 1,feedback,31.289,,-0.067,0.873
training 1,feedback,31.293,,-0.067,0.873
training 1,feedback,31.296,,-0.067,0.873
training 1,feedback,31.301,,-0.067,0.873
training 1,feedback,31.304,,-0.067,0.873
training 1,feedback,31.308,,-0.067,0.873
training 1,feedback,31.311,,-0.067,0.873
training 1,feedback,31.316,,-0.067,0.873
training 1,feedback,31.319,,-0.067,0.873
training 1,feedback,31.323,,-0.067,0.873
training 1,feedback,31.328,,-0.067,0.873
training 1,feedback,31.331,,-0.067,0.873
training 1,feedback,31.334,,-0.067,0.873
training 1,feedback,31.338,,-0.067,0.873
training 1,feedback,31.341,,-0.067,0.873
training 1,feedback,31.344,,-0.067,0.873
training 1,feedback,31.348,,-0.067,0.873
training 1,feedback,31.352,,-0.067,0.873
training 1,feedback,31.355,,-0.067,0.873
training 1,feedback,31.36,,-0.067,0.873
training 1,feedback,31.364,,-0.067,0.873
training 1,feedback,31.367,,-0.067,0.873
training 1,feedback,31.371,,-0.067,0.873
training 1,feedback,31.374,,-0.067,0.873
training 1,feedback,31.378,,-0.067,0.873
training 1,feedback,31.382,,-0.067,0.873
training 1,feedback,31.385,,-0.067,0.873
training 1,feedback,31.389,,-0.067,0.873
training 1,feedback,31.394,,-0.067,0.873
training 1,feedback,31.398,,-0.067,0.873
training 1,feedback,31.401,,-0.067,0.873
training 1,feedback,31.405,,-0.067,0.873
training 1,feedback,31.408,,-0.067,0.873
training 1,feedback,31.412,,-0.067,0.873
training 1,feedback,31.416,,-0.067,0.873
training 1,feedback,31.419,,-0.067,0.873
training 1,feedback,31.424,,-0.067,0.873
training 1,feedback,31.428,,-0.067,0.873
training 1,feedback,31.432,,-0.067,0.873
training 1,feedback,31.435,,-0.067,0.873
training 1,feedback,31.438,,-0.067,0.873
training 1,feedback,31.442,,-0.067,0.873
training 1,feedback,31.446,,-0.067,0.873
training 1,feedback,31.449,,-0.067,0.873
training 1,feedback,31.453,,-0.067,0.873
training 1,feedback,31.457,,-0.067,0.873
